NUSEQPATR	NUPATRIMONIO	DEPATRIMONIO	CDPROJETO	CDLOCAL	CODOBJETO	CDMATRFUNCIONARIO	SITUACAO	DTAQUISICAO	DTBAIXA	USUARIO	DTOPERACAO
5028	14203	ARMARIO 9 CHAVES	8	530	544	133838	EM USO	NULL	NULL	BEA.SC	2025-06-13
5029	14204	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-10-24
5030	14209	ARMARIO DE MDF CINZA 3 GAVETAS	8	530	419	133838	EM USO	NULL	NULL	BEA.SC	2025-06-13
5031	14210	CADEIRA DE ESCRITORIO PRETA GIRATORIA SEM BRAÇOS	8	530	496	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5032	16229	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	185895	EM USO	NULL	NULL	BEA.SC	2025-11-13
5033	14212	ARMARIO BAIXO DE METAL E VIDRO BRANCO 2 PORTAS	8	530	501	133838	EM USO	NULL	NULL	BEA.SC	2025-12-03
5062	29983	SMARTPHONE LG K9 TV	8	530	309	133838	BAIXA	NULL	NULL	BEA.SC	2025-11-28
5064	29991	SMARTPHONE LG K9 TV	8	530	309	133838	BAIXA	NULL	NULL	LUIZ	2025-08-26
5065	29986	SMARTPHONE LG K9 TV	8	530	309	133838	BAIXA	NULL	NULL	BEA.SC	2025-12-02
5066	29988	SMARTPHONE LG K9 TV	8	530	309	133838	BAIXA	NULL	NULL	LUIZ	2025-08-26
5261	30109	ARMARIO DE AÇO PARA ARQUIVO 4 GAVETAS CINZA	8	2035	211	133838	EM USO	NULL	NULL	BEA.SC	2025-10-16
5277	30234	MONITOR LG 27 POLEGADAS	8	530	601	133838	EM USO	2024-07-18	NULL	BEA.SC	2025-11-14
5278	30236	MONITOR SAMSUNG 24 POLEGADAS	8	530	602	133838	EM USO	2024-07-18	NULL	BEA.SC	2025-11-14
5279	30235	COLAB.: MARIANA VITORIA SARDINHA DE SOUZA, PAULO ALBERTO DE OLIVEIRA SOARES	8	530	NULL	133838	EM USO	2024-07-26	NULL	SISTEMA	2025-12-03
5280	30237	APOIO ERGONÔMICO PARA PÉS	8	530	603	133838	EM USO	2024-07-29	NULL	RYAN	2024-07-30
5281	30238	APOIO ERGONÔMICO PARA PÉS	8	530	603	133838	EM USO	2024-07-29	NULL	RYAN	2024-07-30
5307	25929	SMARTPHONE SAMSUNG GALAXY A03 CORE	8	530	323	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5429	30219	MONITOR AOC 27"	8	530	349	133838	EM USO	2024-07-02	NULL	BEA.SC	2025-10-24
5430	30220	MONITOR AOC 27"	8	530	349	133838	EM USO	2024-07-02	NULL	BEA.SC	2025-10-24
5435	8621	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5436	8629	MONITOR LG ULTRAWIDE	8	530	647	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5437	16694	MONITOR DELL	8	530	402	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5438	8636	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5439	7697	CPU	8	530	151	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5440	8637	MONITOR LG ULTRAWIDE	8	530	647	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5441	8638	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5442	16380	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5444	8639	ARMARIO 4 GAVETAS	8	530	410	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5446	8640	SMARTPHONE SAMSUNG A02S	8	530	327	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5448	8642	ARMÁRIO AEREO MDF 2 DIVISÓRIAS	8	530	648	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5449	8644	ARMÁRIO AEREO MDF 2 DIVISÓRIAS	8	530	648	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5450	8647	ARMÁRIO AEREO MDF 2 DIVISÓRIAS	8	530	648	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5451	8650	ARMÁRIO AEREO MDF 3 DIVISÓRIAS	8	530	649	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5452	8651	ARMÁRIO AEREO MDF 3 DIVISÓRIAS	8	530	649	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5453	8653	ARMÁRIO AEREO MDF 3 DIVISÓRIAS	8	530	649	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5454	8654	MESA REDONDA	8	530	249	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5455	8655	ARMÁRIO AEREO MDF 3 DIVISÓRIAS	8	530	649	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5456	8656	ARMÁRIO MDF 2 PORTAS 90 CM	8	530	549	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5458	7558	MONITOR LG	8	530	452	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5459	8657	SUPORTE 2 GAVETAS PARA MONITOR	8	530	415	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5460	8658	MONITOR LG ULTRAWIDE	8	530	647	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5462	8661	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5463	8668	CADEIRA PRETA GIRATÓRIA SEM BRAÇO	8	530	652	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5464	8674	ARMARIO BAIXO MDF	8	530	598	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5466	8678	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5468	30244	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-10-24
5469	30245	GAVETEIRO 4 GAVETAS	8	530	1009	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5470	30246	IMPRESSORA BROTHER MINOSUL	8	530	651	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5471	30247	MONITOR LG	8	530	452	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5472	30248	SUPORTE 2 GAVETAS PARA MONITOR	8	530	415	133838	EM USO	NULL	NULL	BEA.SC	2025-10-24
5473	30249	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5474	30250	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5475	7701	CPU	8	530	151	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5477	7562	MONITOR LG	8	530	452	133838	EM USO	NULL	NULL	BEA.SC	2025-10-24
5478	30255	SUPORTE 2 GAVETAS PARA MONITOR	8	530	415	133838	EM USO	NULL	NULL	BEA.SC	2025-10-24
5479	30251	TELEFONE FIXO INTELBRAS TIP 235G	8	530	654	133838	EM USO	NULL	NULL	BEA.SC	2025-10-24
5480	30252	MONITOR SAMSUNG	8	530	421	133838	EM USO	NULL	NULL	BEA.SC	2025-10-24
5481	30253	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-10-24
5482	30300	AR CONDICIONADO	8	530	170	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5483	30254	ARMARIO BAIXO 3 GAVETAS	8	530	656	133838	EM USO	NULL	NULL	BEA.SC	2025-10-24
5484	30299	ARMARIO BAIXO 1 PORTA MDF	8	530	657	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5485	30257	ARMARIO BAIXO 1 PORTA MDF	8	530	657	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5492	30260	SMARTPHONE SAMSUNG GALAXY A15	8	530	322	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
5507	31482	MONITOR GAMER AOC LED 27" PRETO	8	530	691	133838	EM USO	2024-08-12	NULL	BEA.SC	2025-11-14
5508	31484	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	EM USO	2024-08-14	NULL	BEA.SC	2025-11-14
5515	16272	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5538	15748	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	BAIXA	NULL	NULL	BEA.SC	2025-12-01
5540	15752	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	BAIXA	NULL	NULL	BEA.SC	2025-12-01
5543	15767	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-10-31
5545	15772	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	BAIXA	NULL	NULL	BEA.SC	2025-11-13
5546	15777	MONITOR LG FLATRON 29 POLEGADAS	8	530	824	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5547	15778	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5548	15779	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	BAIXA	NULL	NULL	RYAN	2025-05-30
5549	15781	CPU	8	530	151	133838	BAIXA	NULL	NULL	BEA.SC	2025-11-28
5550	15788	ESTANTE SUSPENSA MDF 4 PRATELEIRAS	8	530	718	133838	EM USO	NULL	NULL	RYAN	2024-08-19
5551	16373	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	185895	EM USO	NULL	NULL	BEA.SC	2025-11-13
5552	16322	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5553	16237	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5555	15800	BEBEDOURO	8	530	488	133838	EM USO	NULL	NULL	RYAN	2024-08-19
5556	15801	ESCADA DE ALUMINIO 5 DEGRAUS	8	530	50	133838	EM USO	NULL	NULL	RYAN	2024-08-19
5557	16550	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5676	31490	MONITOR 29'' LED FULL HD ULTRAWIDE 29WL500 HDMI HDR IPS LG COR PRETO	8	530	339	133838	EM USO	2024-08-16	NULL	BEA.SC	2025-11-11
5695	31494	CPU	8	530	151	133838	EM USO	2024-08-16	NULL	BEA.SC	2025-11-07
5696	31492	CPU	8	530	151	133838	EM USO	2024-08-14	NULL	BEA.SC	2025-11-14
5737	15990	ARMARIO BAIXO 1 PORTA MDF	8	530	657	133838	EM USO	NULL	NULL	BEA.SC	2025-12-03
5738	16009	LEITOR DE CODIGO DE BARRAS	8	530	749	133838	BAIXA	NULL	NULL	BEA.SC	2025-11-28
5740	17203	MINI DELL	8	4	185	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
5741	15996	MONITOR AOC	8	530	440	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5745	16007	LEITOR DE CODIGO DE BARRAS	8	530	749	133838	BAIXA	NULL	NULL	BEA.SC	2025-11-28
5746	16001	MONITOR DELL 18,5 POLEGADAS	8	530	667	133838	BAIXA	NULL	NULL	BEA.SC	2025-11-28
5747	16345	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	2031	390	133838	EM USO	NULL	NULL	BEA.SC	2025-10-15
5748	8659	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5749	15957	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5750	15958	MESA DE ESCRITORIO EM L 3 GAVETAS	8	530	715	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5751	7672	MINI DELL	8	530	185	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5752	15965	MESA DE ESCRITORIO EM L 3 GAVETAS	8	530	715	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5753	15966	MONITOR DELL	8	530	402	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5754	15967	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5755	17197	MINI DELL	8	530	185	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5756	15960	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5757	15961	MESA DE ESCRITORIO EM L 3 GAVETAS	8	530	715	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5758	15962	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
5759	17172	MONITOR DELL	8	530	402	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5760	15956	MESA DE ESCRITORIO 3 GAVETAS	8	530	455	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5761	17157	MONITOR DELL	8	530	402	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5763	15969	SCANNER FUJITSU FI-7160	8	530	753	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
5764	15950	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5765	15951	CADEIRA ESTOFADA CINZA (FIXA)	8	530	371	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5766	15952	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5767	15954	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5768	15953	AR CONDICIONADO PHILCO SPLIT HIGH WALL 12000BTUS	8	530	754	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5769	15963	MESA DE ESCRITORIO EM L 3 GAVETAS	8	530	715	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5770	15964	MONITOR DELL	8	530	402	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5771	15968	ARMARIO BAIXO 2 PORTAS	8	530	251	133838	EM USO	NULL	NULL	RYAN	2024-08-28
5772	16301	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5773	16523	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-02
5774	7577	MONITOR LG ULTRAWIDE	8	530	647	133838	EM USO	NULL	NULL	RYAN	2024-08-28
5778	30241	NOBREAK INTERATIVO MONOVOLT INTELBRAS XNB 1800VA 220V COR PRETO	8	530	761	133838	EM USO	2024-08-02	NULL	BEA.SC	2025-12-01
5783	30265	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	EM USO	2024-08-23	NULL	BEA.SC	2025-11-14
5785	30262	MONITOR GAMER AOC LED 27" PRETO	8	530	691	133838	EM USO	2024-08-19	NULL	BEA.SC	2025-11-17
5786	30264	MONITOR GAMER LG 27 FULL HD, IPS, HDMI E VESA 27MP400-B	8	530	768	133838	EM USO	2024-08-15	NULL	BEA.SC	2025-11-11
5787	19506	MICROONDAS ELECTROLUX	8	530	243	133838	EM USO	NULL	NULL	BEA.SC	2025-10-21
5788	15809	MONITOR DELL	8	530	402	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5789	15811	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5790	15810	ARMARIO BAIXO 3 GAVETAS	8	530	656	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5791	15813	MINI DELL	8	530	185	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5792	15814	MONITOR LG 27 POLEGADAS	8	530	601	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5793	15816	MINI DELL	8	530	185	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5794	15817	MONITOR ACER 27 POLEGADAS	8	530	769	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5795	15805	ARMARIO 4 GAVETAS	8	530	410	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5796	16570	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	2031	390	178574	EM USO	NULL	NULL	BEA.SC	2025-10-15
5797	15840	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5798	15841	MESA DE ESCRITORIO EM L 2 GAVETAS	8	530	662	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5799	7733	CPU	8	530	151	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5800	15825	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5801	7663	CPU	8	530	151	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
5802	15835	MONITOR LG	8	530	452	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5803	15836	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5804	15837	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5805	15838	CPU	8	530	151	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5806	15839	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
5807	30266	MONITOR LG	8	530	452	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5808	30267	MONITOR LG	8	530	452	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5810	30268	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5811	30270	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5812	30271	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5813	30272	SMARTPHONE SAMSUNG A22	8	530	424	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5814	30273	ARMARIO BAIXO 3 GAVETAS	8	530	656	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5815	30292	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5816	30293	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5817	16403	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5818	30294	ARMARIO BAIXO 3 GAVETAS	8	530	656	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5819	16052	MESA DE ESCRITORIO EM L 3 GAVETAS	8	530	715	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5820	16049	MESA DE ESCRITORIO EM L 2 GAVETAS	8	530	662	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5821	16050	MONITOR DELL	8	530	402	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5822	16051	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5823	7518	MINI DELL	8	530	185	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5824	16227	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5825	7559	MONITOR LG	8	530	452	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5826	30285	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5827	30286	MESA DE ESCRITORIO	8	530	321	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5828	16504	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5829	15845	MESA DE ESCRITORIO INDIVIDUAL 2 GAVETAS	8	530	403	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5830	15846	MONITOR ACER 27 POLEGADAS	8	530	769	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5831	7513	MINI DELL	8	530	185	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5832	15847	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5833	31658	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5834	31657	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5835	16551	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5836	31655	MESA DE ESCRITORIO EM L 3 GAVETAS	8	530	715	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5837	31656	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5838	15844	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5839	30281	ARMARIO BAIXO 3 GAVETAS	8	530	656	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5840	30282	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5841	30283	MESA DE ESCRITORIO EM L 3 GAVETAS	8	530	715	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5842	30274	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5843	30275	MESA DE ESCRITORIO	8	530	321	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5855	30276	ARMARIO BAIXO 3 GAVETAS	8	530	656	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5856	30277	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5857	15820	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5858	15822	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5859	15823	SCANNER	8	530	773	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5860	4785	CPU	8	530	151	133838	BAIXA	NULL	NULL	BEA.SC	2025-10-27
5861	16047	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5862	15496	MINI DELL	8	530	185	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5863	16048	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5864	31659	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5865	31661	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5866	31498	MONITOR LG	8	530	452	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5867	31499	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5868	31500	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5869	17364	MONITOR DELL	8	530	402	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5870	30288	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5871	30289	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5872	30290	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5873	30291	ARMARIO 4 GAVETAS	8	530	410	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5874	30279	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
5875	15826	MESA DE ESCRITORIO SEM GAVETA	8	530	247	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5876	15827	ARMARIO 4 GAVETAS	8	530	410	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5877	15842	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
5878	16357	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-17
5879	15830	PORTAS	8	530	250	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5880	15831	BEBEDOURO ESMALTEC	8	530	775	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5881	15832	ARMARIO BAIXO 3 GAVETAS	8	530	656	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5882	15833	ARMARIO BAIXO 2 PORTAS	8	530	251	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5883	15834	ARMARIO DE AÇO PARA ARQUIVO 4 GAVETAS CINZA	8	530	211	133838	EM USO	NULL	NULL	BEA.SC	2025-11-13
5884	15848	ARMARIO BAIXO 3 GAVETAS	8	530	656	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
