NUPATR	CODPROJ	DTMOVI	TIPO	USUARIO	DTOPERACAO
14067	8	2025-10-20 00:00:00	INCLUSAO	BEA.SC	2025-10-20 00:00:00
14068	8	2025-10-20 00:00:00	INCLUSAO	BEA.SC	2025-10-20 00:00:00
14069	8	2025-10-20 00:00:00	INCLUSAO	BEA.SC	2025-10-20 00:00:00
14070	999915	2025-08-28 00:00:00	INCLUSAO	TIAGOP	2025-08-28 00:00:00
14073	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
14074	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
14075	8	2025-10-17 00:00:00	INCLUSAO	BEA.SC	2025-10-17 00:00:00
14076	198	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
14077	8	2025-10-20 00:00:00	INCLUSAO	BEA.SC	2025-10-20 00:00:00
14078	8	2025-10-17 00:00:00	INCLUSAO	BEA.SC	2025-10-17 00:00:00
14079	8	2025-10-17 00:00:00	INCLUSAO	BEA.SC	2025-10-17 00:00:00
14080	8	2025-10-17 00:00:00	INCLUSAO	BEA.SC	2025-10-17 00:00:00
14081	8	2025-10-17 00:00:00	INCLUSAO	BEA.SC	2025-10-17 00:00:00
14082	8	2025-10-17 00:00:00	INCLUSAO	BEA.SC	2025-10-17 00:00:00
14083	8	2025-10-17 00:00:00	INCLUSAO	BEA.SC	2025-10-17 00:00:00
14084	8	2025-10-17 00:00:00	INCLUSAO	BEA.SC	2025-10-17 00:00:00
14085	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
14086	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
14087	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
14088	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
14088	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
14089	8	2025-10-14 00:00:00	INCLUSAO	BEA.SC	2025-10-14 00:00:00
14089	8	2025-10-14 00:00:00	INCLUSAO	BEA.SC	2025-10-14 00:00:00
14090	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
14091	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
14092	8	2025-10-15 00:00:00	INCLUSAO	BEA.SC	2025-10-15 00:00:00
14092	8	2025-10-15 00:00:00	INCLUSAO	BEA.SC	2025-10-15 00:00:00
14093	8	2025-10-15 00:00:00	INCLUSAO	BEA.SC	2025-10-15 00:00:00
14094	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
14095	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
14095	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
14096	8	2025-10-21 00:00:00	INCLUSAO	BEA.SC	2025-10-21 00:00:00
14097	8	2025-10-21 00:00:00	INCLUSAO	BEA.SC	2025-10-21 00:00:00
14098	8	2025-10-21 00:00:00	INCLUSAO	BEA.SC	2025-10-21 00:00:00
14100	8	2025-10-21 00:00:00	INCLUSAO	BEA.SC	2025-10-21 00:00:00
14102	8	2025-10-21 00:00:00	INCLUSAO	BEA.SC	2025-10-21 00:00:00
14105	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
14105	999915	2025-11-19 00:00:00	INCLUSAO	TIAGOP	2025-11-19 00:00:00
14106	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
14106	999915	2025-09-19 00:00:00	INCLUSAO	TIAGOP	2025-09-19 00:00:00
14106	736	2025-09-23 00:00:00	INCLUSAO	BEA.SC	2025-09-23 00:00:00
14107	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14108	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14109	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14110	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14111	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14112	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14113	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14114	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14115	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14116	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14117	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14118	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
14119	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14120	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14121	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14122	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14123	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
14124	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14125	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14126	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
14127	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
14128	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14129	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14130	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14131	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14132	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14133	8	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
14134	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
14134	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
14135	8	2025-10-20 00:00:00	INCLUSAO	BEA.SC	2025-10-20 00:00:00
14136	8	2025-10-20 00:00:00	INCLUSAO	BEA.SC	2025-10-20 00:00:00
14137	8	2025-10-15 00:00:00	INCLUSAO	BEA.SC	2025-10-15 00:00:00
14138	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14139	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14139	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14140	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14141	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
14142	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14143	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14144	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14145	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14146	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
14147	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14148	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14149	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14150	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14151	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14152	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14153	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14154	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14155	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14157	8	2025-10-14 00:00:00	INCLUSAO	BEA.SC	2025-10-14 00:00:00
14158	8	2025-10-28 00:00:00	INCLUSAO	BEA.SC	2025-10-28 00:00:00
14159	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
14159	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
14159	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
14163	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
14163	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
14164	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
14164	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
14165	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
14165	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
14166	8	2025-10-28 00:00:00	INCLUSAO	BEA.SC	2025-10-28 00:00:00
14167	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14167	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14167	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14168	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14169	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14170	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14172	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14172	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14173	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14173	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14174	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14174	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14175	8	2025-10-28 00:00:00	INCLUSAO	BEA.SC	2025-10-28 00:00:00
14176	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14176	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14177	999915	2025-08-28 00:00:00	INCLUSAO	TIAGOP	2025-08-28 00:00:00
14178	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14181	8	2025-10-31 00:00:00	INCLUSAO	BEA.SC	2025-10-31 00:00:00
14181	8	2025-10-31 00:00:00	INCLUSAO	BEA.SC	2025-10-31 00:00:00
14183	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14186	8	2025-10-31 00:00:00	INCLUSAO	BEA.SC	2025-10-31 00:00:00
14186	8	2025-10-31 00:00:00	INCLUSAO	BEA.SC	2025-10-31 00:00:00
14187	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14189	8	2025-10-31 00:00:00	INCLUSAO	BEA.SC	2025-10-31 00:00:00
14189	8	2025-10-31 00:00:00	INCLUSAO	BEA.SC	2025-10-31 00:00:00
14191	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
14194	8	2025-10-24 00:00:00	INCLUSAO	BEA.SC	2025-10-24 00:00:00
14194	8	2025-10-24 00:00:00	INCLUSAO	BEA.SC	2025-10-24 00:00:00
14195	8	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
14198	8	2025-10-22 00:00:00	INCLUSAO	BEA.SC	2025-10-22 00:00:00
14199	8	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
14200	8	2025-10-31 00:00:00	INCLUSAO	BEA.SC	2025-10-31 00:00:00
14201	8	2025-10-22 00:00:00	INCLUSAO	BEA.SC	2025-10-22 00:00:00
14204	8	2025-10-24 00:00:00	INCLUSAO	BEA.SC	2025-10-24 00:00:00
14205	8	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
14206	8	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
14207	8	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
14208	999915	2025-08-28 00:00:00	INCLUSAO	TIAGOP	2025-08-28 00:00:00
14210	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
14212	8	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
14215	610	2025-10-24 00:00:00	INCLUSAO	BEA.SC	2025-10-24 00:00:00
14216	197	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
14218	197	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
14219	197	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
14220	197	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
14220	197	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
14221	197	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
14222	197	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
14223	197	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
14224	197	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
14228	197	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
14229	197	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
14232	197	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
14234	648	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
14237	648	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14238	736	2025-11-06 00:00:00	INCLUSAO	BEA.SC	2025-11-06 00:00:00
14255	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14257	197	2025-11-25 00:00:00	INCLUSAO	BEA.SC	2025-11-25 00:00:00
14257	197	2025-11-25 00:00:00	INCLUSAO	BEA.SC	2025-11-25 00:00:00
14258	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14259	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14260	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14261	610	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14262	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14263	197	2025-11-25 00:00:00	INCLUSAO	BEA.SC	2025-11-25 00:00:00
14264	888	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14265	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14266	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14266	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14267	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14267	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14268	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14269	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14270	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14271	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14272	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14273	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14274	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14276	736	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
14287	197	2025-12-02 00:00:00	INCLUSAO	BEA.SC	2025-12-02 00:00:00
14289	197	2025-12-02 00:00:00	INCLUSAO	BEA.SC	2025-12-02 00:00:00
14299	197	2025-12-02 00:00:00	INCLUSAO	BEA.SC	2025-12-02 00:00:00
14299	197	2025-12-02 00:00:00	INCLUSAO	BEA.SC	2025-12-02 00:00:00
14303	197	2025-12-02 00:00:00	INCLUSAO	BEA.SC	2025-12-02 00:00:00
14308	197	2025-12-02 00:00:00	INCLUSAO	BEA.SC	2025-12-02 00:00:00
14329	197	2025-12-02 00:00:00	INCLUSAO	BEA.SC	2025-12-02 00:00:00
14329	197	2025-12-02 00:00:00	INCLUSAO	BEA.SC	2025-12-02 00:00:00
14583	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14585	889	2025-08-25 00:00:00	INCLUSAO	BEA.SC	2025-08-25 00:00:00
14586	889	2025-08-25 00:00:00	INCLUSAO	BEA.SC	2025-08-25 00:00:00
14590	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14635	773	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14637	773	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14638	773	2025-08-25 00:00:00	INCLUSAO	BEA.SC	2025-08-25 00:00:00
14643	610	2025-10-24 00:00:00	INCLUSAO	BEA.SC	2025-10-24 00:00:00
14647	197	2025-10-09 00:00:00	INCLUSAO	BEA.SC	2025-10-09 00:00:00
14741	736	2025-11-06 00:00:00	INCLUSAO	BEA.SC	2025-11-06 00:00:00
14780	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14781	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14782	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14783	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14784	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14785	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14786	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14787	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14788	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14789	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14790	648	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14791	736	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14792	773	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14793	773	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14794	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14795	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14796	648	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14797	736	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14798	736	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14799	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14800	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14801	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14802	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14803	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14804	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14805	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14806	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14807	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14808	736	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14809	648	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14810	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14811	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14813	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14814	610	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14815	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14816	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14817	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14818	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14819	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14820	736	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14821	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14822	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14823	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14824	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14825	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14826	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14827	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14828	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14829	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14830	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14831	889	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14832	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14833	648	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14834	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14835	736	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14836	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14837	889	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
14838	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14839	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14840	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14841	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14842	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14843	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14844	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14845	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14846	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14847	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14848	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14849	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14850	631	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14851	889	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
14852	736	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
15382	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
15496	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
15544	8	2025-10-20 00:00:00	INCLUSAO	BEA.SC	2025-10-20 00:00:00
15703	200	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
15703	200	2025-09-04 00:00:00	INCLUSAO	BEA.SC	2025-09-04 00:00:00
15703	200	2025-09-04 00:00:00	INCLUSAO	BEA.SC	2025-09-04 00:00:00
15705	633	2025-09-11 00:00:00	INCLUSAO	BEA.SC	2025-09-11 00:00:00
15707	633	2025-09-11 00:00:00	INCLUSAO	BEA.SC	2025-09-11 00:00:00
15709	8	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
15709	8	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
15710	407	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
15711	407	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
15711	835	2025-09-18 00:00:00	INCLUSAO	BEA.SC	2025-09-18 00:00:00
15712	8	2025-10-28 00:00:00	INCLUSAO	BEA.SC	2025-10-28 00:00:00
15713	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
15714	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
15715	8	2025-10-28 00:00:00	INCLUSAO	BEA.SC	2025-10-28 00:00:00
15717	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
15717	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
15718	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
15719	8	2025-10-22 00:00:00	INCLUSAO	BEA.SC	2025-10-22 00:00:00
15720	8	2025-10-22 00:00:00	INCLUSAO	BEA.SC	2025-10-22 00:00:00
15721	8	2025-10-22 00:00:00	INCLUSAO	BEA.SC	2025-10-22 00:00:00
15722	8	2025-10-22 00:00:00	INCLUSAO	BEA.SC	2025-10-22 00:00:00
15723	8	2025-10-22 00:00:00	INCLUSAO	BEA.SC	2025-10-22 00:00:00
15724	8	2025-10-22 00:00:00	INCLUSAO	BEA.SC	2025-10-22 00:00:00
15726	8	2025-10-22 00:00:00	INCLUSAO	BEA.SC	2025-10-22 00:00:00
15727	8	2025-10-22 00:00:00	INCLUSAO	BEA.SC	2025-10-22 00:00:00
15728	8	2025-10-22 00:00:00	INCLUSAO	BEA.SC	2025-10-22 00:00:00
15729	8	2025-10-22 00:00:00	INCLUSAO	BEA.SC	2025-10-22 00:00:00
